/link|/description|/closed|/id|/title|/sources/id|/sources/url|/geometry/date|/geometry/magnitudeValue|/geometry/type|/geometry/magnitudeUnit|/geometry/coordinates/0|/geometry/coordinates/1|/categories/id|/categories/title
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5135"|||"EONET_5135"|"Wildfires - Orange County (Silverado Fire), California, United States"|||"2020-10-26T14:36:00Z"||"Point"||-117.71015|33.72346||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5135"|||"EONET_5135"|"Wildfires - Orange County (Silverado Fire), California, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5132"|||"EONET_5132"|"Habanero Fire"|"InciWeb"|"http://inciweb.nwcg.gov/incident/7252/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5132"|||"EONET_5132"|"Habanero Fire"|||"2020-10-21T09:00:00Z"||"Point"||-110.984|33.272||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5132"|||"EONET_5132"|"Habanero Fire"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5140"|||"EONET_5140"|"Karymsky Volcano, Russia"|"SIVolcano"|"https://volcano.si.edu/volcano.cfm?vn=300130"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5140"|||"EONET_5140"|"Karymsky Volcano, Russia"|||"2020-10-21T00:00:00Z"||"Point"||159.443|54.049||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5140"|||"EONET_5140"|"Karymsky Volcano, Russia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5128"|||"EONET_5128"|"Wildfire - Boulder County (Calwood Fire), Colorado, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115610"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5128"|||"EONET_5128"|"Wildfire - Boulder County (Calwood Fire), Colorado, United States"|||"2020-10-18T16:23:00Z"||"Point"||-105.382|40.154||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5128"|||"EONET_5128"|"Wildfire - Boulder County (Calwood Fire), Colorado, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5124"|||"EONET_5124"|"Wildfire - SW of Sacramento, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115574"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5124"|||"EONET_5124"|"Wildfire - SW of Sacramento, California - United States"|||"2020-10-16T21:33:00Z"||"Point"||-121.901104509|38.40326501||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5124"|||"EONET_5124"|"Wildfire - SW of Sacramento, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5125"|||"EONET_5125"|"Wildfire - Yavapai County (Horse Fire), Arizona, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115564"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5125"|||"EONET_5125"|"Wildfire - Yavapai County (Horse Fire), Arizona, United States"|||"2020-10-16T15:23:00Z"||"Point"||-112.39807|34.24461||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5125"|||"EONET_5125"|"Wildfire - Yavapai County (Horse Fire), Arizona, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5120"|||"EONET_5120"|"Wildfire - W of Gila Bend, Arizona - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115554"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5120"|||"EONET_5120"|"Wildfire - W of Gila Bend, Arizona - United States"|||"2020-10-15T21:32:00Z"||"Point"||-113.498791012|32.979208565||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5120"|||"EONET_5120"|"Wildfire - W of Gila Bend, Arizona - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5122"|||"EONET_5122"|"Wildfires - San Bernardino (Bruder Fire), California, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115549"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5122"|||"EONET_5122"|"Wildfires - San Bernardino (Bruder Fire), California, United States"|||"2020-10-15T15:44:00Z"||"Point"||-117.14438|34.00774||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5122"|||"EONET_5122"|"Wildfires - San Bernardino (Bruder Fire), California, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5121"|||"EONET_5121"|"Wildfires - Grand County (East Troublesome Fire), Colorado, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115548"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5121"|||"EONET_5121"|"Wildfires - Grand County (East Troublesome Fire), Colorado, United States"|||"2020-10-15T15:36:00Z"||"Point"||-106.22391|40.19387||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5121"|||"EONET_5121"|"Wildfires - Grand County (East Troublesome Fire), Colorado, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5126"|||"EONET_5126"|"Horse Fire"|"InciWeb"|"http://inciweb.nwcg.gov/incident/7244/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5126"|||"EONET_5126"|"Horse Fire"|||"2020-10-15T11:42:00Z"||"Point"||-112.419|34.275||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5126"|||"EONET_5126"|"Horse Fire"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5118"|||"EONET_5118"|"Wildfire - N of Yuba City, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115488"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5118"|||"EONET_5118"|"Wildfire - N of Yuba City, California - United States"|||"2020-10-12T21:46:00Z"||"Point"||-121.621073319|39.258427654||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5118"|||"EONET_5118"|"Wildfire - N of Yuba City, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5111"|||"EONET_5111"|"Wildfires - Bighorn No 8 (Devils Head Fire), Alberta, Canada"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115342"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5111"|||"EONET_5111"|"Wildfires - Bighorn No 8 (Devils Head Fire), Alberta, Canada"|||"2020-10-08T14:55:00Z"||"Point"||-115.16278|51.30675||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5111"|||"EONET_5111"|"Wildfires - Bighorn No 8 (Devils Head Fire), Alberta, Canada"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5112"|||"EONET_5112"|"Encinos Fire "|"InciWeb"|"http://inciweb.nwcg.gov/incident/7235/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5112"|||"EONET_5112"|"Encinos Fire "|||"2020-10-06T19:00:00Z"||"Point"||-111.624|31.623||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5112"|||"EONET_5112"|"Encinos Fire "|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5109"|||"EONET_5109"|"Wildfires - South Island, New Zealand"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115277"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5109"|||"EONET_5109"|"Wildfires - South Island, New Zealand"|||"2020-10-06T14:39:00Z"||"Point"||171.88851|-43.50195||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5109"|||"EONET_5109"|"Wildfires - South Island, New Zealand"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5108"|||"EONET_5108"|"Wildfires - Zapallar and Papudo Communes (Cerro Las Puntas Fire), Chile"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115241"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5108"|||"EONET_5108"|"Wildfires - Zapallar and Papudo Communes (Cerro Las Puntas Fire), Chile"|||"2020-10-05T18:27:00Z"||"Point"||-71.37083|-32.52283||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5108"|||"EONET_5108"|"Wildfires - Zapallar and Papudo Communes (Cerro Las Puntas Fire), Chile"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5105"|||"EONET_5105"|"Wildfire - NE of Luhansk, Luhansk - Ukraine"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115219"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5105"|||"EONET_5105"|"Wildfire - NE of Luhansk, Luhansk - Ukraine"|||"2020-10-04T22:39:00Z"||"Point"||39.480200049|48.646989687||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5105"|||"EONET_5105"|"Wildfire - NE of Luhansk, Luhansk - Ukraine"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5110"|||"EONET_5110"|"Klyuchevskoy Volcano, Russia"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=300260"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5110"|||"EONET_5110"|"Klyuchevskoy Volcano, Russia"|||"2020-10-02T00:00:00Z"||"Point"||160.642|56.056||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5110"|||"EONET_5110"|"Klyuchevskoy Volcano, Russia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5101"|||"EONET_5101"|"Wildfire - SE of Lysychansk, Luhansk - Ukraine"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=115089"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5101"|||"EONET_5101"|"Wildfire - SE of Lysychansk, Luhansk - Ukraine"|||"2020-10-01T13:40:00Z"||"Point"||38.678984804|48.823428824||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5101"|||"EONET_5101"|"Wildfire - SE of Lysychansk, Luhansk - Ukraine"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5095"|||"EONET_5095"|"Wildfire - Shasta County (Zogg Fire), California, United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=114937"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5095"|||"EONET_5095"|"Wildfire - Shasta County (Zogg Fire), California, United States"|||"2020-09-28T16:43:00Z"||"Point"||-122.60318|40.45994||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5095"|||"EONET_5095"|"Wildfire - Shasta County (Zogg Fire), California, United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5093"|||"EONET_5093"|"Wildfire - NE of Santa Rosa, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=114925"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5093"|||"EONET_5093"|"Wildfire - NE of Santa Rosa, California - United States"|||"2020-09-27T21:32:00Z"||"Point"||-122.486063551|38.573150721||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5093"|||"EONET_5093"|"Wildfire - NE of Santa Rosa, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5089"|||"EONET_5089"|"Wildfire - N of Scottsdale, Arizona - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=114897"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5089"|||"EONET_5089"|"Wildfire - N of Scottsdale, Arizona - United States"|||"2020-09-26T21:32:00Z"||"Point"||-111.789869121|33.915589412||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5089"|||"EONET_5089"|"Wildfire - N of Scottsdale, Arizona - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5085"|||"EONET_5085"|"Wildfire - E of Chico, California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=114722"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5085"|||"EONET_5085"|"Wildfire - E of Chico, California - United States"|||"2020-09-21T21:32:00Z"||"Point"||-121.073960802|39.767262777||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5085"|||"EONET_5085"|"Wildfire - E of Chico, California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4976"|||"EONET_4976"|"Wildfire - NE of Fresno (Creek Fire), California - United States"|"InciWeb"|"http://inciweb.nwcg.gov/incident/7147/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4976"|||"EONET_4976"|"Wildfire - NE of Fresno (Creek Fire), California - United States"|"PDC"|"http://emops.pdc.org/emops/?hazard_id=113962"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4976"|||"EONET_4976"|"Wildfire - NE of Fresno (Creek Fire), California - United States"|||"2020-09-05T21:39:00Z"||"Point"||-119.30186|37.22187||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4976"|||"EONET_4976"|"Wildfire - NE of Fresno (Creek Fire), California - United States"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5114"|||"EONET_5114"|"El Dorado Fire"|"InciWeb"|"http://inciweb.nwcg.gov/incident/7148/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5114"|||"EONET_5114"|"El Dorado Fire"|||"2020-09-05T10:30:00Z"||"Point"||-116.992|34.053||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_5114"|||"EONET_5114"|"El Dorado Fire"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4924"|||"EONET_4924"|"Castle Fire"|"InciWeb"|"http://inciweb.nwcg.gov/incident/7048/"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4924"|||"EONET_4924"|"Castle Fire"|||"2020-08-19T07:15:00Z"||"Point"||-118.453|36.161||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4924"|||"EONET_4924"|"Castle Fire"|||||||||"wildfires"|"Wildfires"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4841"|||"EONET_4841"|"Sinabung Volcano, Indonesia"|"SIVolcano"|"https://volcano.si.edu/volcano.cfm?vn=261080"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4841"|||"EONET_4841"|"Sinabung Volcano, Indonesia"|||"2020-08-08T00:00:00Z"||"Point"||98.392|3.17||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4841"|||"EONET_4841"|"Sinabung Volcano, Indonesia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4842"|||"EONET_4842"|"Villarica Volcano, Chile"|"SIVolcano"|"https://volcano.si.edu/volcano.cfm?vn=357120"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4842"|||"EONET_4842"|"Villarica Volcano, Chile"|||"2020-08-07T00:00:00Z"||"Point"||-71.93|-39.42||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4842"|||"EONET_4842"|"Villarica Volcano, Chile"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4769"|||"EONET_4769"|"Stromboli Volcano, Italy"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=211040"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4769"|||"EONET_4769"|"Stromboli Volcano, Italy"|||"2020-07-19T00:00:00Z"||"Point"||15.213|38.789||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4769"|||"EONET_4769"|"Stromboli Volcano, Italy"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4768"|||"EONET_4768"|"Suwanosejima Volcano, Japan"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=282030"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4768"|||"EONET_4768"|"Suwanosejima Volcano, Japan"|||"2020-07-12T00:00:00Z"||"Point"||129.71|29.63||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4768"|||"EONET_4768"|"Suwanosejima Volcano, Japan"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4761"|||"EONET_4761"|"Iceberg A69A"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4761"|||"EONET_4761"|"Iceberg A69A"|||"2020-07-10T00:00:00Z"|90.0|"Point"|"NM^2"|-60.51|-69.07||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4761"|||"EONET_4761"|"Iceberg A69A"|||"2020-11-06T00:00:00Z"|90.0|"Point"|"NM^2"|-59.52|-68.72||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4761"|||"EONET_4761"|"Iceberg A69A"|||"2020-12-04T00:00:00Z"|90.0|"Point"|"NM^2"|-60.84|-68.49||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4761"|||"EONET_4761"|"Iceberg A69A"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4762"|||"EONET_4762"|"Iceberg A69B"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4762"|||"EONET_4762"|"Iceberg A69B"|||"2020-07-10T00:00:00Z"|70.0|"Point"|"NM^2"|-60.5|-68.9||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4762"|||"EONET_4762"|"Iceberg A69B"|||"2020-12-04T00:00:00Z"|70.0|"Point"|"NM^2"|-61.31|-68.03||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4762"|||"EONET_4762"|"Iceberg A69B"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4767"|||"EONET_4767"|"Kadovar Volcano, Papua New Guinea"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=251002"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4767"|||"EONET_4767"|"Kadovar Volcano, Papua New Guinea"|||"2020-07-10T00:00:00Z"||"Point"||144.588|-3.608||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4767"|||"EONET_4767"|"Kadovar Volcano, Papua New Guinea"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-04-24T00:00:00Z"|77.0|"Point"|"NM^2"|-51.09|-60.42||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-05-15T00:00:00Z"|77.0|"Point"|"NM^2"|-51.42|-60.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-05-22T00:00:00Z"|77.0|"Point"|"NM^2"|-50.52|-59.47||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-05-29T00:00:00Z"|77.0|"Point"|"NM^2"|-49.24|-59.63||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-06-12T00:00:00Z"|45.0|"Point"|"NM^2"|-47.35|-59.44||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-06-19T00:00:00Z"|45.0|"Point"|"NM^2"|-47.69|-58.81||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-06-26T00:00:00Z"|45.0|"Point"|"NM^2"|-46.43|-58.81||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-07-03T00:00:00Z"|45.0|"Point"|"NM^2"|-45.91|-57.78||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-07-10T00:00:00Z"|45.0|"Point"|"NM^2"|-43.55|-57.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-07-17T00:00:00Z"|45.0|"Point"|"NM^2"|-41.2|-57.69||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-07-31T00:00:00Z"|45.0|"Point"|"NM^2"|-38.9|-57.84||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-08-07T00:00:00Z"|45.0|"Point"|"NM^2"|-38.42|-56.55||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-08-14T00:00:00Z"|45.0|"Point"|"NM^2"|-35.7|-57.41||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-08-21T00:00:00Z"|45.0|"Point"|"NM^2"|-34.79|-57.32||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-09-04T00:00:00Z"|45.0|"Point"|"NM^2"|-33.09|-57.12||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-09-11T00:00:00Z"|45.0|"Point"|"NM^2"|-32.59|-56.72||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-09-25T00:00:00Z"|45.0|"Point"|"NM^2"|-32.61|-55.99||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-10-16T00:00:00Z"|45.0|"Point"|"NM^2"|-33.12|-54.91||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-10-23T00:00:00Z"|45.0|"Point"|"NM^2"|-32.3|-53.96||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-10-30T00:00:00Z"|45.0|"Point"|"NM^2"|-31.94|-53.2||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-11-06T00:00:00Z"|45.0|"Point"|"NM^2"|-31.2|-52.52||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-11-13T00:00:00Z"|45.0|"Point"|"NM^2"|-29.95|-52.5||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-11-20T00:00:00Z"|45.0|"Point"|"NM^2"|-28.86|-51.8||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||"2020-12-04T00:00:00Z"|45.0|"Point"|"NM^2"|-27.86|-52.75||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4640"|||"EONET_4640"|"Iceberg A68C"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4641"|||"EONET_4641"|"Iceberg B50"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4641"|||"EONET_4641"|"Iceberg B50"|||"2020-04-24T00:00:00Z"||"Point"||-128.69|-73.75||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4641"|||"EONET_4641"|"Iceberg B50"|||"2020-06-12T00:00:00Z"|90.0|"Point"|"NM^2"|-130.34|-73.84||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4641"|||"EONET_4641"|"Iceberg B50"|||"2020-08-14T00:00:00Z"|90.0|"Point"|"NM^2"|-132.17|-73.77||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4641"|||"EONET_4641"|"Iceberg B50"|||"2020-12-04T00:00:00Z"|90.0|"Point"|"NM^2"|-133.77|-73.71||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4641"|||"EONET_4641"|"Iceberg B50"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4624"|||"EONET_4624"|"Santa Maria Volcano, Guatemala"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=342030"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4624"|||"EONET_4624"|"Santa Maria Volcano, Guatemala"|||"2020-03-18T00:00:00Z"||"Point"||-91.552|14.757||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4624"|||"EONET_4624"|"Santa Maria Volcano, Guatemala"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4623"|||"EONET_4623"|"Pacaya Volcano, Guatemala"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=342110"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4623"|||"EONET_4623"|"Pacaya Volcano, Guatemala"|||"2020-03-17T00:00:00Z"||"Point"||-90.601|14.382||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4623"|||"EONET_4623"|"Pacaya Volcano, Guatemala"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4561"|||"EONET_4561"|"Semeru Volcano, Indonesia"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=263300"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_4561"|||"EONET_4561"|"Semeru Volcano, Indonesia"|||"2020-01-18T00:00:00Z"||"Point"||112.922|-8.108||
